ID_ANCO;ID_PADRE_IMPO;ID_FIJU;REF_EXTERNA;IMPORTE_ANCO;ID_JUNTA;ID_VALOR;REF_EXT_JUNTA;NUM_LIQ_R1JU;REF_EXTERNA_VALO
289728520;225534061;884;RI101948003921152931030026;317682;18080882231209702;20187323706JA99L000783;18080882231209702;112230168620;20180001220562
289728522;225534061;884;RI101948003930052931032035;111942;18080882231209702;20187323706JA99L000783;18080882231209702;112230168620;20180001220562
288230249;225534061;884;RI041948003921152872014051;433387;18080882231209702;20187323706JA99L000783;18080882231209702;112230168620;20180001220562
288230252;225534061;884;RI041948000000052872000277;2533867;18080882231209702;20187323706JA99L000783;18080882231209702;112230168620;20180001220562
289302791;225531384;884;RI081948003921152882049296;2970;18100882231225784;20187323706JA99L000177;18100882231225784;222230045932;20180001228715
289302793;225531384;884;RI081948003930052882060651;736;18100882231225784;20187323706JA99L000177;18100882231225784;222230045932;20180001228715
275389566;226490611;884;RI041948003921152872013893;12000;18020882231152241;20187323706JA99L002869;18020882231152241;482230018204;20180000018164
275389569;226490611;884;RI041948003930052872018254;4130;18020882231152241;20187323706JA99L002869;18020882231152241;482230018204;20180000018164
275389571;226490611;884;RI041948000000052872000102;60000;18020882231152241;20187323706JA99L002869;18020882231152241;482230018204;20180000018164
287962208;225532998;884;RI081948003921152882049191;7187;18080882231213394;20187323706JA99L000614;18080882231213394;192230273756;20180001220268
287962210;225532998;884;RI081948003930052882060596;1270;18080882231213394;20187323706JA99L000614;18080882231213394;192230273756;20180001220268
287962212;225532998;884;RI081948000000052882000034;35933;18080882231213394;20187323706JA99L000614;18080882231213394;192230273756;20180001220268
287803481;225534454;884;RI081948003921152882049183;39;18080882231210366;20187323706JA99L000905;18080882231210366;162140873282;20180001220187
287803483;225534454;884;RI081948003930052882060592;7;18080882231210366;20187323706JA99L000905;18080882231210366;162140873282;20180001220187
287803485;225534454;884;RI081948000000052882000007;196;18080882231210366;20187323706JA99L000905;18080882231210366;162140873282;20180001220187
289320932;227479088;884;RI081948000000052882000332;15485;16070882231078251;20167323706JA90L000044;16070882231078251;192230189961;20160000905392
287955091;225533354;884;RI081948003921152882049191;8911;18080882231213561;20187323706JA99L000662;18080882231213561;192230266761;20180001220260
287955093;225533354;884;RI081948003930052882060596;2128;18080882231213561;20187323706JA99L000662;18080882231213561;192230266761;20180001220260
287803401;225534456;884;RI081948003921152882049183;30;18080882231210341;20187323706JA99L000907;18080882231210341;162140873266;20180001220185
287803403;225534456;884;RI081948003930052882060592;6;18080882231210341;20187323706JA99L000907;18080882231210341;162140873266;20180001220185
287803405;225534456;884;RI081948000000052882000007;152;18080882231210341;20187323706JA99L000907;18080882231210341;162140873266;20180001220185
275505210;225826720;884;RI061948003921152880038069;286;18040882231185254;20187323706JA99L002151;18040882231185254;162230269892;20180000735449
275505212;225826720;884;RI061948003930052880042119;74;18040882231185254;20187323706JA99L002151;18040882231185254;162230269892;20180000735449
275505214;225826720;884;RI061948000000052880000009;1432;18040882231185254;20187323706JA99L002151;18040882231185254;162230269892;20180000735449
289930276;242593603;884;RI101948003921152931030053;9169;19010882231234735;20197323706JA15L000035;19010882231234735;252230168573;20190000009052
289930278;242593603;884;RI101948003930052931032053;1705;19010882231234735;20197323706JA15L000035;19010882231234735;252230168573;20190000009052
289930280;242593603;884;RI101948000000052931000250;45844;19010882231234735;20197323706JA15L000035;19010882231234735;252230168573;20190000009052
288920404;242616280;884;RI081948003930052882060621;45000;14110882230992273;20147323706JA99L002148;14110882230992273;102230837133;20140000926485
275371284;242616280;884;RI041948003921152872013881;45000;14110882230992273;20147323706JA99L002148;14110882230992273;102230837133;20140000926485
274860122;242593871;884;RI041948003921152872017834;1608;19010882231231025;20197323706JA15L000015;19010882231231025;102231103125;20190000009006
274860124;242593871;884;RI041948000000052872000316;16079;19010882231231025;20197323706JA15L000015;19010882231231025;102231103125;20190000009006
288569500;242593741;884;RI081948003921152882049213;58314;19010882231231445;20197323706JA15L000020;19010882231231445;112230170064;20190000009024
288569502;242593741;884;RI081948003930052882060609;7997;19010882231231445;20197323706JA15L000020;19010882231231445;112230170064;20190000009024
288569505;242593741;884;RI081948000000052882000116;279170;19010882231231445;20197323706JA15L000020;19010882231231445;112230170064;20190000009024
275167480;242593482;884;RI041948003921152872017836;646;19010882231234832;20197323706JA15L000037;19010882231234832;472232955724;20190000009055
275167482;242593482;884;RI041948000000052872000318;6459;19010882231234832;20197323706JA15L000037;19010882231234832;472232955724;20190000009055
289600466;242649144;884;RI061948003921152880038078;21079;17080882231153641;20177323706JA99L002817;17080882231153641;222230040602;20170001042609
289600468;242649144;884;RI061948003930052880042127;9473;17080882231153641;20177323706JA99L002817;17080882231153641;222230040602;20170001042609
288963346;235697975;884;RI081948003921152882049284;5710;15080882231044721;20157323706JA99L001675;15080882231044721;192230167300;20150001018081
288963348;235697975;884;RI081948000000052882000301;23653;15080882231044721;20157323706JA99L001675;15080882231044721;192230167300;20150001018081
281685796;235703651;884;RI061948000000052880000084;51489;13070882230896671;20137323706JA99L002322;13070882230896671;102180816685;20130000856067
281685792;235703651;884;RI061948003921152880038094;14298;13070882230896671;20137323706JA99L002322;13070882230896671;102180816685;20130000856067
281685794;235703651;884;RI061948003930052880042140;14898;13070882230896671;20137323706JA99L002322;13070882230896671;102180816685;20130000856067
275317059;242594011;884;RI041948003921152872017842;5268;19010882231230623;20197323706JA12L000003;19010882231230623;102231103734;20190000008982
275317061;242594011;884;RI041948000000052872000325;52678;19010882231230623;20197323706JA12L000003;19010882231230623;102231103734;20190000008982
289324800;235693100;884;RI081948003921152882049296;4000;18060882231200690;20187323706JA99L003539;18060882231200690;192230267265;20180000752328
289324802;235693100;884;RI081948003930052882060651;686;18060882231200690;20187323706JA99L003539;18060882231200690;192230267265;20180000752328
289324804;235693100;884;RI081948000000052882000341;7997;18060882231200690;20187323706JA99L003539;18060882231200690;192230267265;20180000752328
289962919;235693096;884;RI101948003921152931030064;12348;18060882231200855;20187323706JA99L003535;18060882231200855;192230275923;20180000752448
289962921;235693096;884;RI101948003930052931032060;3461;18060882231200855;20187323706JA99L003535;18060882231200855;192230275923;20180000752448
289962923;235693096;884;RI101948000000052931000292;55424;18060882231200855;20187323706JA99L003535;18060882231200855;192230275923;20180000752448
287791494;235699461;884;RI061948003921152880038168;3000;14040882230955891;20147323706JA99L002064;14040882230955891;252230071040;20140000706697
287791496;235699461;884;RI061948003930052880042186;2328;14040882230955891;20147323706JA99L002064;14040882230955891;252230071040;20140000706697
287791498;235699461;884;RI061948000000052880000342;9988;14040882230955891;20147323706JA99L002064;14040882230955891;252230071040;20140000706697
275507153;235700122;884;RI061948000000052880000012;10000;14100882230989884;20147323706JA99L002070;14100882230989884;222230020331;20140000920201
289803142;242633462;884;RI101948000000052931000155;10000;16100882231098490;20167323706JA99L002084;16100882231098490;222000048443;20160000921845
273259669;242633462;884;RI041948000000052872000188;15000;16100882231098490;20167323706JA99L002084;16100882231098490;222000048443;20160000921845
275212699;242633462;884;RI041948000000052872000189;10000;16100882231098490;20167323706JA99L002084;16100882231098490;222000048443;20160000921845
289450539;225824034;884;RI101948003930052931032013;1594;18050882231190802;20187323706JA99L002071;18050882231190802;102231063003;20180000742962
289450541;225824034;884;RI101948003921152931029989;7086;18050882231190802;20187323706JA99L002071;18050882231190802;102231063003;20180000742962
289450543;225824034;884;RI101948000000052931000056;35430;18050882231190802;20187323706JA99L002071;18050882231190802;102231063003;20180000742962
289810948;226493997;884;RI101948003930052931032037;2778;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
289810950;226493997;884;RI101948003921152931030030;8281;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
289810952;226493997;884;RI101948000000052931000157;41405;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
289450337;226493997;884;RI101948003930052931032013;2650;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
289450339;226493997;884;RI101948003921152931029989;8281;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
289450341;226493997;884;RI101948000000052931000056;41405;18010882231168621;20187323706JA99L002989;18010882231168621;252230148493;20180000009500
275101328;235700698;884;RI031948003921152867015681;3487;15070882231035822;20157323706JA99L001737;15070882231035822;192230155763;20150001011890
275101331;235700698;884;RI031948000000052867000152;3740;15070882231035822;20157323706JA99L001737;15070882231035822;192230155763;20150001011890
289811476;242594004;884;RI101948003930052931032037;2686;19010882231230720;20197323706JA15L000006;19010882231230720;102181273864;20190000008989
289811478;242594004;884;RI101948003921152931030030;15655;19010882231230720;20197323706JA15L000006;19010882231230720;102181273864;20190000008989
289811480;242594004;884;RI101948000000052931000159;78275;19010882231230720;20197323706JA15L000006;19010882231230720;102181273864;20190000008989
289920242;228308680;884;RI101948000000052931000236;8836;15090882231048930;20157323706JA99L000133;15090882231048930;102230912054;20150001022361
289896670;228322730;884;RI101948000000052931000206;33603;15070882231039304;20157323706JA21L000002;15070882231039304;472232438984;20150001011656
275153917;235701717;884;RI031948000000052867000018;2552;10080882230724505;20107323706JA83L000031;10080882230724505;102230562554;20100000905778
275569339;242642605;884;RI061948000000052880000038;797;17070882231149441;20177323706JA99L002957;17070882231149441;222230037234;20170000980029
288253795;227476569;884;RI081948003921152882049209;16020;16090882231093292;20167323706JA99L001041;16090882231093292;472232657173;20160000916899
288253797;227476569;884;RI081948003930052882060605;5878;16090882231093292;20167323706JA99L001041;16090882231093292;472232657173;20160000916899
288253799;227476569;884;RI081948000000052882000090;12713;16090882231093292;20167323706JA99L001041;16090882231093292;472232657173;20160000916899
281705643;227476569;884;RI061948000000052880000079;32847;16090882231093292;20167323706JA99L001041;16090882231093292;472232657173;20160000916899
289402619;242632625;884;RI101948003921152931029974;58872;17010882231108726;20177323706JA99L003214;17010882231108726;73230022094;20170000012816
289806554;235695476;884;RI101948000000052931000153;3226;13050882230885575;20137323706JA99L002253;13050882230885575;252230051343;20130000834308
287537200;235695476;884;RI061948000000052880000277;3863;13050882230885575;20137323706JA99L002253;13050882230885575;252230051343;20130000834308
289403071;226505119;884;RI101948000000052931000008;5000;17090882231162190;20177323706JA99L000139;17090882231162190;192230250966;20170001049607
283366955;226505119;884;RI061948000000052880000126;5000;17090882231162190;20177323706JA99L000139;17090882231162190;192230250966;20170001049607
290055650;235692849;884;RI101948003930052931032069;880;18050882231193636;20187323706JA99L003523;18050882231193636;472142563080;20180000742894
288232699;235701286;884;RI081948003921152882049207;8020;16090882231085276;20167323706JA99L001953;16090882231085276;472041910020;20160000916858
288232701;235701286;884;RI081948003930052882060603;2028;16090882231085276;20167323706JA99L001953;16090882231085276;472041910020;20160000916858
288232703;235701286;884;RI081948000000052882000080;8122;16090882231085276;20167323706JA99L001953;16090882231085276;472041910020;20160000916858
284560142;235704922;884;RI061948003921152880038118;10663;15060882231029443;20157323706JA50L000047;15060882231029443;102230887345;20150000998513
284560144;235704922;884;RI061948003930052880042164;8375;15060882231029443;20157323706JA50L000047;15060882231029443;102230887345;20150000998513
284560146;235704922;884;RI061948000000052880000193;52391;15060882231029443;20157323706JA50L000047;15060882231029443;102230887345;20150000998513
289381495;235692265;884;RI081948003921152882049311;1925;18030882231180040;20187323706JA99L003465;18030882231180040;102231040832;20180000718882
289381497;235692265;884;RI081948003930052882060657;537;18030882231180040;20187323706JA99L003465;18030882231180040;102231040832;20180000718882
289381499;235692265;884;RI081948000000052882000402;7671;18030882231180040;20187323706JA99L003465;18030882231180040;102231040832;20180000718882
287803433;225532885;884;RI081948003921152882049183;1395;18090882231220796;20187323706JA99L000570;18090882231220796;192140824314;20180001222628
287803435;225532885;884;RI081948003930052882060592;267;18090882231220796;20187323706JA99L000570;18090882231220796;192140824314;20180001222628
287803437;225532885;884;RI081948000000052882000007;6977;18090882231220796;20187323706JA99L000570;18090882231220796;192140824314;20180001222628
288941155;230005542;884;RI081948000000052882000247;13196;13080882230908090;20137323706JA99L001015;13080882230908090;472232054751;20130001056611
245606481;225815996;884;RI031948003921152867015924;85594;18060882231196165;20187323706JA99L001539;18060882231196165;102231072976;20180000752524
245606483;225815996;884;RI031948003930052867020914;73699;18060882231196165;20187323706JA99L001539;18060882231196165;102231072976;20180000752524
245606486;225815996;884;RI031948000000052867000445;270316;18060882231196165;20187323706JA99L001539;18060882231196165;102231072976;20180000752524
290056218;225827729;884;RI101948003921152931030077;5124;18040882231184213;20187323706JA99L002205;18040882231184213;102231049206;20180000735371
290056220;225827729;884;RI101948003930052931032069;1672;18040882231184213;20187323706JA99L002205;18040882231184213;102231049206;20180000735371
290056222;225827729;884;RI101948000000052931000356;25621;18040882231184213;20187323706JA99L002205;18040882231184213;102231049206;20180000735371
289921091;226487841;884;RI101948003921152931030053;121;18020882231175743;20187323706JA99L002777;18020882231175743;162230272186;20180000018383
289921093;226487841;884;RI101948003930052931032053;41;18020882231175743;20187323706JA99L002777;18020882231175743;162230272186;20180000018383
289921095;226487841;884;RI101948000000052931000248;604;18020882231175743;20187323706JA99L002777;18020882231175743;162230272186;20180000018383
289928620;226504178;884;RI101948003921152931030053;26907;17090882231162845;20177323706JA99L000067;17090882231162845;102231037822;20170001049665
289928622;226504178;884;RI101948003930052931032053;9776;17090882231162845;20177323706JA99L000067;17090882231162845;102231037822;20170001049665
289928624;226504178;884;RI101948000000052931000247;65540;17090882231162845;20177323706JA99L000067;17090882231162845;102231037822;20170001049665
289921043;226507810;884;RI101948003921152931030053;76;17090882231160754;20177323706JA99L000316;17090882231160754;162230272152;20170001049417
289921045;226507810;884;RI101948003930052931032053;30;17090882231160754;20177323706JA99L000316;17090882231160754;162230272152;20170001049417
289921047;226507810;884;RI101948000000052931000247;380;17090882231160754;20177323706JA99L000316;17090882231160754;162230272152;20170001049417
275240894;235698745;884;RI041948000000052872000045;1582;14110882230993725;20147323706JA48L000069;14110882230993725;222230021923;20140000926534
289948720;235702867;884;RI101948000000052931000273;29738;14080882230977196;20147323706JA99L002131;14080882230977196;222230019471;20140000905228
284704655;235702867;884;RI031948000000052867000085;11441;14080882230977196;20147323706JA99L002131;14080882230977196;222230019471;20140000905228
289820386;242643543;884;RI101948000000052931000169;11833;17070882231152250;20177323706JA99L002954;17070882231152250;482230056742;20170000979944
273244274;242643543;884;RI041948000000052872000227;11668;17070882231152250;20177323706JA99L002954;17070882231152250;482230056742;20170000979944
275212906;242643543;884;RI041948000000052872000229;11692;17070882231152250;20177323706JA99L002954;17070882231152250;482230056742;20170000979944
275376789;242609496;884;RI041948000000052872000106;11969;14030882230949101;20147323706JA99L002383;14030882230949101;102230817074;20140000696084
289320972;227445114;884;RI081948000000052882000333;4719;17020882231118020;20177323706JA99L002225;17020882231118020;222230037053;20170000018871
289865916;235700036;884;RI101948000000052931000181;10000;15070882231039103;20157323706JA99L001702;15070882231039103;222000026100;20150001012206
271513542;235700036;884;RI031948000000052867000158;10000;15070882231039103;20157323706JA99L001702;15070882231039103;222000026100;20150001012206
273255851;235700036;884;RI041948000000052872000113;10000;15070882231039103;20157323706JA99L001702;15070882231039103;222000026100;20150001012206
284400324;229166365;884;RI061948003921152880038114;10579;14090882230980574;20147323706JA99L000969;14090882230980574;162230153831;20140000913425
284400326;229166365;884;RI061948003930052880042161;9983;14090882230980574;20147323706JA99L000969;14090882230980574;162230153831;20140000913425
284400328;229166365;884;RI061948000000052880000185;52897;14090882230980574;20147323706JA99L000969;14090882230980574;162230153831;20140000913425
275213287;243421364;884;RI041948003921152872014045;20387;18060882231196856;20187323706JA99L004047;18060882231196856;122230068223;20180000752555
275213289;243421364;884;RI041948003930052872018372;3263;18060882231196856;20187323706JA99L004047;18060882231196856;122230068223;20180000752555
275213291;243421364;884;RI041948000000052872000267;7970;18060882231196856;20187323706JA99L004047;18060882231196856;122230068223;20180000752555
289600386;243421359;884;RI041948003921152872014058;11877;18090882231219536;20187323706JA99L004052;18090882231219536;102231102156;20180001222689
289600388;243421359;884;RI041948003930052872018381;134;18090882231219536;20187323706JA99L004052;18090882231219536;102231102156;20180001222689
289600390;243421359;884;RI041948000000052872000286;2352;18090882231219536;20187323706JA99L004052;18090882231219536;102231102156;20180001222689
272908120;243421456;884;RI121848003930052755000030;3000;11110882230797332;20117323706JA99L001319;11110882230797332;472231782314;20110000953103
272908122;243421456;884;RI031948003930052867020207;3000;11110882230797332;20117323706JA99L001319;11110882230797332;472231782314;20110000953103
289384396;228490702;884;RI081948003921152882049313;1912;15050882231009030;20157323706JA38L000024;15050882231009030;162230164934;20150000819287
289384398;228490702;884;RI081948003930052882060658;1639;15050882231009030;20157323706JA38L000024;15050882231009030;162230164934;20150000819287
289384400;228490702;884;RI081948000000052882000406;9560;15050882231009030;20157323706JA38L000024;15050882231009030;162230164934;20150000819287
284148505;225534447;884;RI061948000000052880000160;307;18080882231210436;20187323706JA99L000898;18080882231210436;162230321952;20180001220194
284148501;225534447;884;RI061948003921152880038110;61;18080882231210436;20187323706JA99L000898;18080882231210436;162230321952;20180001220194
284148503;225534447;884;RI061948003930052880042156;12;18080882231210436;20187323706JA99L000898;18080882231210436;162230321952;20180001220194
289316229;226497273;884;RI081948003921152882049296;729;18010882231171735;20187323706JA99L003253;18010882231171735;162230290725;20180000009637
289316231;226497273;884;RI081948003930052882060651;255;18010882231171735;20187323706JA99L003253;18010882231171735;162230290725;20180000009637
289316233;226497273;884;RI081948000000052882000341;3644;18010882231171735;20187323706JA99L003253;18010882231171735;162230290725;20180000009637
288250060;225601124;884;RI081948003921152882049210;9205;18070882231205021;20187323706JA99L001378;18070882231205021;482230079905;20180001146584
288250062;225601124;884;RI081948000000052882000097;50000;18070882231205021;20187323706JA99L001378;18070882231205021;482230079905;20180001146584
289341590;225601124;884;RI081948003921152882049306;795;18070882231205021;20187323706JA99L001378;18070882231205021;482230079905;20180001146584
289341592;225601124;884;RI081948003930052882060654;2296;18070882231205021;20187323706JA99L001378;18070882231205021;482230079905;20180001146584
284690815;231533971;884;RI041948000000052872000212;12386;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
284690811;231533971;884;RI031948000000052867000315;12340;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
284690817;231533971;884;RI041948003921152872013965;20020;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
284690819;231533971;884;RI041948003930052872018309;4943;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
284690822;231533971;884;RI041948000000052872000213;50357;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
284690813;231533971;884;RI031948000000052867000318;12363;18040882231188230;20187323706JA99L003343;18040882231188230;472114921031;20180000735201
275299772;225816017;884;RI041948003921152872013922;12006;18060882231199385;20187323706JA99L001560;18060882231199385;192230193173;20180000752151
275299775;225816017;884;RI041948003930052872018279;2381;18060882231199385;20187323706JA99L001560;18060882231199385;192230193173;20180000752151
275299777;225816017;884;RI041948000000052872000161;60031;18060882231199385;20187323706JA99L001560;18060882231199385;192230193173;20180000752151
283976501;225535528;884;RI061948003921152880038106;12000;18080882231213613;20187323706JA99L001116;18080882231213613;192230288500;20180001220466
283976503;225535528;884;RI061948003930052880042152;2028;18080882231213613;20187323706JA99L001116;18080882231213613;192230288500;20180001220466
283976505;225535528;884;RI061948000000052880000141;60000;18080882231213613;20187323706JA99L001116;18080882231213613;192230288500;20180001220466
290051620;226487839;884;RI101948003921152931030077;219;18020882231175761;20187323706JA99L002775;18020882231175761;162230285775;20180000018385
290051622;226487839;884;RI101948003930052931032069;80;18020882231175761;20187323706JA99L002775;18020882231175761;162230285775;20180000018385
290051624;226487839;884;RI101948000000052931000356;1094;18020882231175761;20187323706JA99L002775;18020882231175761;162230285775;20180000018385
275488562;229140083;884;RI041948000000052872000073;9174;15010882231002904;20157323706JA99L001478;15010882231002904;472232320170;20150000013351
275644593;229140083;884;RI061948003921152880038084;2000;15010882231002904;20157323706JA99L001478;15010882231002904;472232320170;20150000013351
275644595;229140083;884;RI061948003930052880042133;1732;15010882231002904;20157323706JA99L001478;15010882231002904;472232320170;20150000013351
275644597;229140083;884;RI061948000000052880000045;826;15010882231002904;20157323706JA99L001478;15010882231002904;472232320170;20150000013351
275299395;227441673;884;RI041948003921152872013904;248;17020882231116846;20177323706JA99L002123;17020882231116846;162230210254;20170000018760
275299397;227441673;884;RI041948003930052872018263;116;17020882231116846;20177323706JA99L002123;17020882231116846;162230210254;20170000018760
275299399;227441673;884;RI041948000000052872000132;1241;17020882231116846;20177323706JA99L002123;17020882231116846;162230210254;20170000018760
275497527;228326749;884;RI061948003921152880038070;5390;15060882231027230;20157323706JA99L000808;15060882231027230;252230116643;20150000998694
275497529;228326749;884;RI061948003930052880042118;4110;15060882231027230;20157323706JA99L000808;15060882231027230;252230116643;20150000998694
275497531;228326749;884;RI061948000000052880000006;395;15060882231027230;20157323706JA99L000808;15060882231027230;252230116643;20150000998694
274822808;228326749;884;RI041948000000052872000100;15000;15060882231027230;20157323706JA99L000808;15060882231027230;252230116643;20150000998694
275069106;228326749;884;RI031948000000052867000140;11555;15060882231027230;20157323706JA99L000808;15060882231027230;252230116643;20150000998694
273258454;225535907;884;RI041948003921152872014028;30060;18080882231206586;20187323706JA99L001218;18080882231206586;482230072083;20180001220100
273258457;225535907;884;RI041948000000052872000244;296335;18080882231206586;20187323706JA99L001218;18080882231206586;482230072083;20180001220100
289333714;228295587;884;RI081948003921152882049296;3000;16010882231059936;20167323706JA99L001683;16010882231059936;472232481674;20160000006738
289333716;228295587;884;RI081948003930052882060651;2266;16010882231059936;20167323706JA99L001683;16010882231059936;472232481674;20160000006738
289333718;228295587;884;RI081948000000052882000339;15000;16010882231059936;20167323706JA99L001683;16010882231059936;472232481674;20160000006738
289918141;225532881;884;RI101948003921152931030053;12520;18090882231222345;20187323706JA99L000566;18090882231222345;482230070455;20180001222635
289918143;225532881;884;RI101948003930052931032053;2722;18090882231222345;20187323706JA99L000566;18090882231222345;482230070455;20180001222635
289918145;225532881;884;RI101948000000052931000248;61833;18090882231222345;20187323706JA99L000566;18090882231222345;482230070455;20180001222635
289313551;225532881;884;RI081948000000052882000334;767;18090882231222345;20187323706JA99L000566;18090882231222345;482230070455;20180001222635
288567482;226506812;884;RI081948003921152882049213;24000;17090882231164132;20177323706JA99L000260;17090882231164132;482230063132;20170001049481
288567484;226506812;884;RI081948003930052882060609;8371;17090882231164132;20177323706JA99L000260;17090882231164132;482230063132;20170001049481
288567487;226506812;884;RI081948000000052882000114;120000;17090882231164132;20177323706JA99L000260;17090882231164132;482230063132;20170001049481
289895075;225532979;884;RI101948003921152931030047;805;18080882231208372;20187323706JA99L000595;18080882231208372;102231077715;20180001220632
289895077;225532979;884;RI101948003930052931032050;204;18080882231208372;20187323706JA99L000595;18080882231208372;102231077715;20180001220632
289895079;225532979;884;RI101948000000052931000220;1782;18080882231208372;20187323706JA99L000595;18080882231208372;102231077715;20180001220632
289389839;225532979;884;RI081948000000052882000409;2243;18080882231208372;20187323706JA99L000595;18080882231208372;102231077715;20180001220632
288934621;226507135;884;RI081948003921152882049261;2885;17090882231163931;20177323706JA99L000268;17090882231163931;472232775125;20170001049473
288934623;226507135;884;RI081948003930052882060626;1046;17090882231163931;20177323706JA99L000268;17090882231163931;472232775125;20170001049473
288934625;226507135;884;RI081948000000052882000229;14424;17090882231163931;20177323706JA99L000268;17090882231163931;472232775125;20170001049473
287664009;225820134;884;RI061948003921152880038152;11092;18060882231196813;20187323706JA99L001870;18060882231196813;122230067062;20180000752238
287664011;225820134;884;RI061948003930052880042179;2479;18060882231196813;20187323706JA99L001870;18060882231196813;122230067062;20180000752238
287664013;225820134;884;RI061948000000052880000303;55458;18060882231196813;20187323706JA99L001870;18060882231196813;122230067062;20180000752238
287803425;225533722;884;RI081948003921152882049183;1395;18080882231212362;20187323706JA99L000730;18080882231212362;192140824280;20180001220234
287803427;225533722;884;RI081948003930052882060592;268;18080882231212362;20187323706JA99L000730;18080882231212362;192140824280;20180001220234
287803429;225533722;884;RI081948000000052882000007;6977;18080882231212362;20187323706JA99L000730;18080882231212362;192140824280;20180001220234
289325516;225530912;884;RI081948003921152882049296;8196;18080882231213290;20187323706JA99L000060;18080882231213290;192230236045;20180001219986
289325518;225530912;884;RI081948003930052882060651;1844;18080882231213290;20187323706JA99L000060;18080882231213290;192230236045;20180001219986
289325520;225530912;884;RI081948000000052882000341;40979;18080882231213290;20187323706JA99L000060;18080882231213290;192230236045;20180001219986
288617949;225535545;884;RI081948003921152882049222;5604;18080882231209176;20187323706JA99L001133;18080882231209176;102231067406;20180001220130
288617951;225535545;884;RI081948003930052882060613;1077;18080882231209176;20187323706JA99L001133;18080882231209176;102231067406;20180001220130
288617953;225535545;884;RI081948000000052882000141;28022;18080882231209176;20187323706JA99L001133;18080882231209176;102231067406;20180001220130
289700541;225534962;884;RI101948003921152931030022;263;18100882231224366;20187323706JA99L001035;18100882231224366;162230332791;20180001228842
289700543;225534962;884;RI101948003930052931032032;56;18100882231224366;20187323706JA99L001035;18100882231224366;162230332791;20180001228842
289700545;225534962;884;RI101948000000052931000137;1317;18100882231224366;20187323706JA99L001035;18100882231224366;162230332791;20180001228842
289917717;225531042;884;RI101948000000052931000248;14424;18100882231226423;20187323706JA99L000078;18100882231226423;472232945200;20180001228734
289917713;225531042;884;RI101948003921152931030053;2885;18100882231226423;20187323706JA99L000078;18100882231226423;472232945200;20180001228734
289917715;225531042;884;RI101948003930052931032053;581;18100882231226423;20187323706JA99L000078;18100882231226423;472232945200;20180001228734
289975811;225531044;884;RI101948003921152931030064;6343;18100882231226371;20187323706JA99L000080;18100882231226371;472232946312;20180001228732
289975813;225531044;884;RI101948003930052931032060;1277;18100882231226371;20187323706JA99L000080;18100882231226371;472232946312;20180001228732
289975815;225531044;884;RI101948000000052931000292;31713;18100882231226371;20187323706JA99L000080;18100882231226371;472232946312;20180001228732
288253518;225531374;884;RI081948003921152882049210;17105;18100882231226091;20187323706JA99L000167;18100882231226091;252230169590;20180001228725
288253520;225531374;884;RI081948003930052882060606;2953;18100882231226091;20187323706JA99L000167;18100882231226091;252230169590;20180001228725
288253522;225531374;884;RI081948000000052882000097;85526;18100882231226091;20187323706JA99L000167;18100882231226091;252230169590;20180001228725
289922698;225535695;884;RI101948003921152931030053;1202;18100882231227473;20187323706JA99L001163;18100882231227473;482230085464;20180001228801
289922700;225535695;884;RI101948003930052931032053;242;18100882231227473;20187323706JA99L001163;18100882231227473;482230085464;20180001228801
289922702;225535695;884;RI101948000000052931000248;6010;18100882231227473;20187323706JA99L001163;18100882231227473;482230085464;20180001228801
287993885;230011327;884;RI081948003921152882049195;19952;13090882230912516;20137323706JA33L000008;13090882230912516;192230058975;20130001062899
287993887;230011327;884;RI081948003930052882060597;1420;13090882230912516;20137323706JA33L000008;13090882230912516;192230058975;20130001062899
287993889;230011327;884;RI081948000000052882000046;4962;13090882230912516;20137323706JA33L000008;13090882230912516;192230058975;20130001062899
288940507;226570908;884;RI081948003921152882049266;662;17070882231147926;20177323706JA99L000773;17070882231147926;162230290712;20170000979965
288940509;226570908;884;RI081948003930052882060629;260;17070882231147926;20177323706JA99L000773;17070882231147926;162230290712;20170000979965
288940511;226570908;884;RI081948000000052882000250;3312;17070882231147926;20177323706JA99L000773;17070882231147926;162230290712;20170000979965
288572752;226574601;884;RI081948003921152882049213;318;17070882231147131;20177323706JA99L001004;17070882231147131;162230283091;20170000980122
288572754;226574601;884;RI081948003930052882060609;126;17070882231147131;20177323706JA99L001004;17070882231147131;162230283091;20170000980122
288572756;226574601;884;RI081948000000052882000114;1377;17070882231147131;20177323706JA99L001004;17070882231147131;162230283091;20170000980122
283975558;226574601;884;RI061948000000052880000136;213;17070882231147131;20177323706JA99L001004;17070882231147131;162230283091;20170000980122
